section,section_display,method,rank,rank_x2,count,probability,enumerated_combinations,rank_rule,interpretation_unit
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,1,2,2264000,0.70750000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,2,4,936000,0.29249999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,3,6,539200,0.16850000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,4,8,833600,0.26050000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SpaGCN,5,10,1827200,0.57099999999999995,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,3,6,999600,0.31237500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,4,8,1440800,0.45024999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,BANKSY,5,10,759600,0.237375,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,3,6,1661200,0.51912499999999995,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,4,8,925600,0.28925000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,SEDR,5,10,613200,0.19162499999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,2,4,2993760,0.93554999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,3,6,72320,0.022599999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,4,8,82080,0.025649999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,GraphST,5,10,51840,0.016199999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,1,2,3200000,1,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,2,4,103280,0.032274999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,3,6,1017360,0.31792500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,4,8,367440,0.114825,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SpaGCN,5,10,1711920,0.53497499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,2,4,33280,0.0104,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,3,6,703760,0.21992500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,4,8,1460640,0.45645000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,BANKSY,5,10,1002320,0.31322499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,2,4,69680,0.021774999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,3,6,1406560,0.43955,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,4,8,1289840,0.40307500000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.19,Bregma -0.19,SEDR,5,10,433920,0.1356,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,1,2,24000,0.0074999999999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,2,4,3152800,0.98524999999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,3,6,22400,0.0070000000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,4,8,800,0.00025000000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,GraphST,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,1,2,3176000,0.99250000000000005,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,2,4,24000,0.0074999999999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,2,4,15200,0.0047499999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,3,6,1151200,0.35975000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,4,8,1052000,0.32874999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SpaGCN,5,10,981600,0.30675000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,3,6,1722000,0.53812499999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,4,8,1260000,0.39374999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,BANKSY,5,10,218000,0.068125000000000005,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,2,4,8000,0.0025000000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,3,6,304400,0.095125000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,4,8,887200,0.27725,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.24,Bregma -0.24,SEDR,5,10,2000400,0.62512500000000004,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
