section,method,seed,reference_ari,reference_nmi,n_spots,n_clusters,section_display,n_cells,n_genes
151675,SEDR,3,0.535587309472,0.6971239564519999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,4,0.593936111486,0.6873293761119998,3592.0,7,151675,3592.0,18658.0
151675,SEDR,5,0.499859613057,0.6489562728059999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,6,0.512923596843,0.658902375668,3592.0,7,151675,3592.0,18658.0
151675,SEDR,7,0.543097890546,0.6711696251709999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,8,0.5289771359949998,0.6669708061219999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,9,0.557550439156,0.6746145102139999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,10,0.522129344042,0.669139823257,3592.0,7,151675,3592.0,18658.0
151675,SEDR,11,0.567993688981,0.709817871422,3592.0,7,151675,3592.0,18658.0
151675,SEDR,12,0.578846610909,0.706620814832,3592.0,7,151675,3592.0,18658.0
151675,SEDR,13,0.551140963192,0.6972863689749998,3592.0,7,151675,3592.0,18658.0
151675,SEDR,14,0.5678811397159998,0.69738970546,3592.0,7,151675,3592.0,18658.0
151675,SEDR,15,0.5012703960259999,0.6580609545679998,3592.0,7,151675,3592.0,18658.0
151675,SEDR,16,0.5022477413729999,0.6506169204439999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,17,0.4938795354589999,0.636279341316,3592.0,7,151675,3592.0,18658.0
151675,SEDR,18,0.542019564705,0.681609895317,3592.0,7,151675,3592.0,18658.0
151675,SEDR,19,0.6017787948339999,0.711964331957,3592.0,7,151675,3592.0,18658.0
151675,SEDR,20,0.5371978840059999,0.6696918372019999,3592.0,7,151675,3592.0,18658.0
151676,GraphST,1,0.1599567402,0.3626793491,3460.0,7,151676,,
151676,GraphST,2,0.1538027148,0.3514162839,3460.0,7,151676,,
151676,GraphST,3,0.1568776079,0.3577727334,3460.0,7,151676,,
151676,GraphST,4,0.1608038727,0.3528873069,3460.0,7,151676,,
151676,GraphST,5,0.1645929072,0.365158746,3460.0,7,151676,,
151676,GraphST,6,0.1613220935,0.3613391175,3460.0,7,151676,,
151676,GraphST,7,0.1514703135,0.357717049,3460.0,7,151676,,
151676,GraphST,8,0.160196126,0.360357491,3460.0,7,151676,,
151676,GraphST,9,0.1564823505,0.3499378924,3460.0,7,151676,,
151676,GraphST,10,0.1756216877,0.3798278675,3460.0,7,151676,,
151676,GraphST,11,0.1685187016,0.3556695393,3460.0,7,151676,,
151676,GraphST,12,0.1612530744,0.3656527131,3460.0,7,151676,,
151676,GraphST,13,0.1705886643,0.3712268757,3460.0,7,151676,,
151676,GraphST,14,0.1545436747,0.3577691874,3460.0,7,151676,,
151676,GraphST,15,0.1754103718,0.3716572247,3460.0,7,151676,,
151676,GraphST,16,0.161949752,0.3599078876,3460.0,7,151676,,
151676,GraphST,17,0.1772428871,0.3703064112,3460.0,7,151676,,
151676,GraphST,18,0.1261628588,0.3054552671,3460.0,7,151676,,
151676,GraphST,19,0.1670420641,0.3546421612,3460.0,7,151676,,
151676,GraphST,20,0.1545443647,0.351383561,3460.0,7,151676,,
151676,STAGATE,1,0.1687571777,0.3531532247,3460.0,7,151676,,
151676,STAGATE,2,0.1693948551,0.3901412852,3460.0,7,151676,,
151676,STAGATE,3,0.1803476804,0.3600749982,3460.0,7,151676,,
151676,STAGATE,4,0.175398405,0.3537507324,3460.0,7,151676,,
151676,STAGATE,5,0.1521197169,0.3232558393,3460.0,7,151676,,
151676,STAGATE,6,0.2027708594,0.390164955,3460.0,7,151676,,
151676,STAGATE,7,0.1835828199,0.3661056613,3460.0,7,151676,,
151676,STAGATE,8,0.1568909195,0.3755503875,3460.0,7,151676,,
151676,STAGATE,9,0.207139419,0.3744362653,3460.0,7,151676,,
151676,STAGATE,10,0.1809270964,0.3623011385,3460.0,7,151676,,
151676,STAGATE,11,0.192370922,0.3672374099,3460.0,7,151676,,
151676,STAGATE,12,0.1819803552,0.3606931885,3460.0,7,151676,,
151676,STAGATE,13,0.1740726827,0.3482224402,3460.0,7,151676,,
151676,STAGATE,14,0.1683305938,0.3616751007,3460.0,7,151676,,
151676,STAGATE,15,0.2004379975,0.3713120923,3460.0,7,151676,,
151676,STAGATE,16,0.174002066,0.3516297047,3460.0,7,151676,,
151676,STAGATE,17,0.1645199558,0.347325623,3460.0,7,151676,,
151676,STAGATE,18,0.2118890594,0.3652970154,3460.0,7,151676,,
151676,STAGATE,19,0.1705433875,0.355351221,3460.0,7,151676,,
151676,STAGATE,20,0.1559469725,0.3773689776,3460.0,7,151676,,
151676,SpaGCN,1,0.2568151675,0.3918947148,3460.0,7,151676,,
151676,SpaGCN,2,0.2194843261,0.3461703364,3460.0,7,151676,,
151676,SpaGCN,3,0.220430222,0.3586581836,3460.0,7,151676,,
151676,SpaGCN,4,0.2045525552,0.3274078941,3460.0,7,151676,,
151676,SpaGCN,5,0.207255291,0.3462724208,3460.0,7,151676,,
151676,SpaGCN,6,0.2267384799,0.3564907181,3460.0,7,151676,,
151676,SpaGCN,7,0.2344063666,0.3685097055,3460.0,7,151676,,
151676,SpaGCN,8,0.2108320081,0.3411549072,3460.0,7,151676,,
151676,SpaGCN,9,0.2256582755,0.3530949203,3460.0,7,151676,,
151676,SpaGCN,10,0.2253444221,0.3540681116,3460.0,7,151676,,
151676,SpaGCN,11,0.2295732658,0.3731671723,3460.0,7,151676,,
151676,SpaGCN,12,0.2260010708,0.3585977535,3460.0,7,151676,,
151676,SpaGCN,13,0.2409765471,0.3776495074,3460.0,7,151676,,
151676,SpaGCN,14,0.2172091363,0.3505609479,3460.0,7,151676,,
151676,SpaGCN,15,0.2286960877,0.357864275,3460.0,7,151676,,
151676,SpaGCN,16,0.2217009304,0.363458879,3460.0,7,151676,,
151676,SpaGCN,17,0.202791972,0.3373973635,3460.0,7,151676,,
151676,SpaGCN,18,0.1943867043,0.3221766421,3460.0,7,151676,,
151676,SpaGCN,19,0.243775156,0.3876476928,3460.0,7,151676,,
151676,SpaGCN,20,0.2316197002,0.3604471563,3460.0,7,151676,,
151676,BANKSY,1,0.2406080426,0.4303504124,3460.0,7,151676,,
151676,BANKSY,2,0.281441295,0.4826764668,3460.0,7,151676,,
151676,BANKSY,3,0.2470124164,0.4341896526,3460.0,7,151676,,
151676,BANKSY,4,0.1642679338,0.3538308421,3460.0,7,151676,,
151676,BANKSY,5,0.2476473699,0.4358913705,3460.0,7,151676,,
151676,BANKSY,6,0.2368991548,0.4349293916,3460.0,7,151676,,
151676,BANKSY,7,0.1813866034,0.383277048,3460.0,7,151676,,
151676,BANKSY,8,0.2344590678,0.4291956849,3460.0,7,151676,,
151676,BANKSY,9,0.1550417214,0.3396762206,3460.0,7,151676,,
151676,BANKSY,10,0.2376255791,0.4355761156,3460.0,7,151676,,
151676,BANKSY,11,0.2298281019,0.4159253158,3460.0,7,151676,,
151676,BANKSY,12,0.2466023826,0.4339838424,3460.0,7,151676,,
151676,BANKSY,13,0.2169605271,0.4280958022,3460.0,7,151676,,
151676,BANKSY,14,0.1816036694,0.3865111004,3460.0,7,151676,,
151676,BANKSY,15,0.2395538739,0.4299829923,3460.0,7,151676,,
151676,BANKSY,16,0.2477130892,0.4346244265,3460.0,7,151676,,
151676,BANKSY,17,0.2470124164,0.4341896526,3460.0,7,151676,,
151676,BANKSY,18,0.1923653608,0.3865486051,3460.0,7,151676,,
151676,BANKSY,19,0.2470124164,0.4341896526,3460.0,7,151676,,
151676,BANKSY,20,0.2469068242,0.434296275,3460.0,7,151676,,
151676,SEDR,1,0.559743869901,0.6939646130359999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,2,0.541936574033,0.6728073957019999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,3,0.5298477910409999,0.6837273161019999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,4,0.5322989183259998,0.6501194696209999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,5,0.587018998465,0.693912784189,3460.0,7,151676,3460.0,18674.0
151676,SEDR,6,0.5600194935669999,0.682065967893,3460.0,7,151676,3460.0,18674.0
151676,SEDR,7,0.420494151298,0.631729519574,3460.0,7,151676,3460.0,18674.0
151676,SEDR,8,0.5461637578979999,0.6664725625259998,3460.0,7,151676,3460.0,18674.0
151676,SEDR,9,0.562773721685,0.686784507502,3460.0,7,151676,3460.0,18674.0
151676,SEDR,10,0.5002041997789999,0.662832046541,3460.0,7,151676,3460.0,18674.0
151676,SEDR,11,0.493487767214,0.634126973354,3460.0,7,151676,3460.0,18674.0
151676,SEDR,12,0.4764188515819999,0.627881928591,3460.0,7,151676,3460.0,18674.0
151676,SEDR,13,0.551000514127,0.6853345437769999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,14,0.4515889701399999,0.636801385007,3460.0,7,151676,3460.0,18674.0
151676,SEDR,15,0.493308779354,0.642282129853,3460.0,7,151676,3460.0,18674.0
151676,SEDR,16,0.5526711495199998,0.6956601460329999,3460.0,7,151676,3460.0,18674.0
151676,SEDR,17,0.551481356551,0.6948331115239998,3460.0,7,151676,3460.0,18674.0
151676,SEDR,18,0.528764842133,0.682837125973,3460.0,7,151676,3460.0,18674.0
151676,SEDR,19,0.5095938244209999,0.678791490689,3460.0,7,151676,3460.0,18674.0
151676,SEDR,20,0.5067390413,0.667398622807,3460.0,7,151676,3460.0,18674.0
STARmap,GraphST,1,0.3854984213,0.5204725874,1207.0,7,STARmap,,
STARmap,GraphST,2,0.3563668143,0.4688625323,1207.0,7,STARmap,,
STARmap,GraphST,3,0.4989031174,0.5562005881,1207.0,7,STARmap,,
STARmap,GraphST,4,0.4622579492,0.5756843715,1207.0,7,STARmap,,
STARmap,GraphST,5,0.4987604002,0.5664826643,1207.0,7,STARmap,,
STARmap,GraphST,6,0.4582776142,0.5527961883,1207.0,7,STARmap,,
STARmap,GraphST,7,0.4947996802,0.5755992399,1207.0,7,STARmap,,
STARmap,GraphST,8,0.466070299,0.5570006456,1207.0,7,STARmap,,
STARmap,GraphST,9,0.4868506461,0.573332186,1207.0,7,STARmap,,
STARmap,GraphST,10,0.5050334028,0.5855397343,1207.0,7,STARmap,,
STARmap,GraphST,11,0.489676196,0.5820342704,1207.0,7,STARmap,,
STARmap,GraphST,12,0.4638474954,0.5595972778,1207.0,7,STARmap,,
STARmap,GraphST,13,0.489699403,0.576028159,1207.0,7,STARmap,,
STARmap,GraphST,14,0.4927615387,0.5634729087,1207.0,7,STARmap,,
STARmap,GraphST,15,0.4705746478,0.5635949459,1207.0,7,STARmap,,
STARmap,GraphST,16,0.5216490188,0.5873541348,1207.0,7,STARmap,,
STARmap,GraphST,17,0.405345,0.5389287422,1207.0,7,STARmap,,
STARmap,GraphST,18,0.4858932653,0.573876458,1207.0,7,STARmap,,
STARmap,GraphST,19,0.4671179468,0.5801966259,1207.0,7,STARmap,,
STARmap,GraphST,20,0.4800343822,0.575742734,1207.0,7,STARmap,,
STARmap,STAGATE,1,0.2779761805,0.3127701346,1207.0,7,STARmap,,
STARmap,STAGATE,2,0.2759259562,0.309920654,1207.0,7,STARmap,,
STARmap,STAGATE,3,0.2771488178,0.3056874113,1207.0,7,STARmap,,
STARmap,STAGATE,4,0.3105723759,0.3297713431,1207.0,7,STARmap,,
STARmap,STAGATE,5,0.2898262134,0.3183427059,1207.0,7,STARmap,,
STARmap,STAGATE,6,0.3087520779,0.3268533102,1207.0,7,STARmap,,
STARmap,STAGATE,7,0.2598801255,0.3044874054,1207.0,7,STARmap,,
STARmap,STAGATE,8,0.2269493604,0.2878156655,1207.0,7,STARmap,,
STARmap,STAGATE,9,0.2893035695,0.3136847865,1207.0,7,STARmap,,
STARmap,STAGATE,10,0.3192875664,0.332349772,1207.0,7,STARmap,,
STARmap,STAGATE,11,0.3093538368,0.3254810067,1207.0,7,STARmap,,
STARmap,STAGATE,12,0.3063225968,0.3297416958,1207.0,7,STARmap,,
STARmap,STAGATE,13,0.2819706238,0.3408776203,1207.0,7,STARmap,,
STARmap,STAGATE,14,0.2945192902,0.3083460382,1207.0,7,STARmap,,
STARmap,STAGATE,15,0.3015415642,0.3141786459,1207.0,7,STARmap,,
STARmap,STAGATE,16,0.306561793,0.3215288705,1207.0,7,STARmap,,
STARmap,STAGATE,17,0.3235788139,0.3390445797,1207.0,7,STARmap,,
STARmap,STAGATE,18,0.3122400154,0.3534098124,1207.0,7,STARmap,,
STARmap,STAGATE,19,0.2934527224,0.3189746845,1207.0,7,STARmap,,
STARmap,STAGATE,20,0.313451798,0.3294962719,1207.0,7,STARmap,,
STARmap,SpaGCN,1,0.3556026113,0.3898978742,1207.0,7,STARmap,,
STARmap,SpaGCN,2,0.2749240341,0.3231152346,1207.0,7,STARmap,,
STARmap,SpaGCN,3,0.256479988,0.3275260011,1207.0,7,STARmap,,
STARmap,SpaGCN,4,0.359271017,0.4240429362,1207.0,7,STARmap,,
STARmap,SpaGCN,5,0.429458427,0.4500552464,1207.0,7,STARmap,,
STARmap,SpaGCN,6,0.3980018753,0.4297126275,1207.0,7,STARmap,,
STARmap,SpaGCN,7,0.4503633399,0.4717604468,1207.0,7,STARmap,,
STARmap,SpaGCN,8,0.339884714,0.3848675304,1207.0,7,STARmap,,
STARmap,SpaGCN,9,0.4262529483,0.4356715889,1207.0,7,STARmap,,
STARmap,SpaGCN,10,0.3441096105,0.3874412486,1207.0,7,STARmap,,
STARmap,SpaGCN,11,0.3128035886,0.3509615097,1207.0,7,STARmap,,
STARmap,SpaGCN,12,0.3478996977,0.3864483158,1207.0,7,STARmap,,
STARmap,SpaGCN,13,0.4105685733,0.4151566136,1207.0,7,STARmap,,
STARmap,SpaGCN,14,0.4174512852,0.452212956,1207.0,7,STARmap,,
STARmap,SpaGCN,15,0.3883045217,0.3994614176,1207.0,7,STARmap,,
STARmap,SpaGCN,16,0.3129421427,0.3468112982,1207.0,7,STARmap,,
STARmap,SpaGCN,17,0.2883096872,0.3194325909,1207.0,7,STARmap,,
STARmap,SpaGCN,18,0.4703902817,0.4794320055,1207.0,7,STARmap,,
STARmap,SpaGCN,19,0.38978618,0.4379992804,1207.0,7,STARmap,,
STARmap,SpaGCN,20,0.4504832682,0.4679177485,1207.0,7,STARmap,,
STARmap,BANKSY,1,0.554571794,0.64329986,1207.0,7,STARmap,,
STARmap,BANKSY,2,0.5623667717,0.6499869504,1207.0,7,STARmap,,
STARmap,BANKSY,3,0.5659695197,0.6544170081,1207.0,7,STARmap,,
STARmap,BANKSY,4,0.5623667717,0.6499869504,1207.0,7,STARmap,,
STARmap,BANKSY,5,0.5656607096,0.6563541597,1207.0,7,STARmap,,
STARmap,BANKSY,6,0.5651804564,0.6506383291,1207.0,7,STARmap,,
STARmap,BANKSY,7,0.4559697612,0.6037219813,1207.0,7,STARmap,,
STARmap,BANKSY,8,0.558772048,0.6445695041,1207.0,7,STARmap,,
STARmap,BANKSY,9,0.5696118139,0.6527434586,1207.0,7,STARmap,,
STARmap,BANKSY,10,0.5654839562,0.6537338503,1207.0,7,STARmap,,
STARmap,BANKSY,11,0.458160485,0.6051767971,1207.0,7,STARmap,,
STARmap,BANKSY,12,0.4587649734,0.6062962658,1207.0,7,STARmap,,
STARmap,BANKSY,13,0.5461141968,0.6501129932,1207.0,7,STARmap,,
STARmap,BANKSY,14,0.5615833327,0.6492217135,1207.0,7,STARmap,,
STARmap,BANKSY,15,0.562797191,0.6503601571,1207.0,7,STARmap,,
STARmap,BANKSY,16,0.5696118139,0.6527434586,1207.0,7,STARmap,,
STARmap,BANKSY,17,0.5454250929,0.6389526112,1207.0,7,STARmap,,
STARmap,BANKSY,18,0.6142206457,0.6830713503,1207.0,7,STARmap,,
STARmap,BANKSY,19,0.6113893883,0.6779652023,1207.0,7,STARmap,,
STARmap,BANKSY,20,0.5512290394,0.6513008729,1207.0,7,STARmap,,
STARmap,SEDR,1,0.5943778168219999,0.6504387130509999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,2,0.614034692371,0.6734648581069999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,3,0.422251159401,0.565037382639,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,4,0.537407389233,0.6488158187279999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,5,0.5417581416279998,0.6455820923499999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,6,0.6034374113489999,0.6685568841979999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,7,0.53348832567,0.624082932696,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,8,0.538096433484,0.635848956646,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,9,0.5528303244969999,0.6290380207319999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,10,0.5586079271449998,0.636312816997,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,11,0.59623550948,0.686252611356,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,12,0.6185048172,0.673370282362,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,13,0.535071307222,0.643174641159,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,14,0.571070797811,0.6503131009029999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,15,0.468108508706,0.583541623325,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,16,0.561867644286,0.6297550725489999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,17,0.600940783205,0.683967279699,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,18,0.5656571798249999,0.6563894115949999,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,19,0.53331719571,0.644378268684,1207.0,7,STARmap,1207.0,1020.0
STARmap,SEDR,20,0.5377935296329999,0.645675782704,1207.0,7,STARmap,1207.0,1020.0
HBCA1,GraphST,1,0.5543584552,0.5939302531,3798.0,20,HBCA1,,
HBCA1,GraphST,2,0.509331063,0.5784171005,3798.0,20,HBCA1,,
HBCA1,GraphST,3,0.5743987348,0.6065673176,3798.0,20,HBCA1,,
HBCA1,GraphST,4,0.5283618267,0.5936872823,3798.0,20,HBCA1,,
HBCA1,GraphST,5,0.4969094149,0.5787700675,3798.0,20,HBCA1,,
HBCA1,GraphST,6,0.5332349109,0.5893685338,3798.0,20,HBCA1,,
HBCA1,GraphST,7,0.5101509164,0.5816628055,3798.0,20,HBCA1,,
HBCA1,GraphST,8,0.48990955,0.5622545312,3798.0,20,HBCA1,,
HBCA1,GraphST,9,0.5064034603,0.5654963603,3798.0,20,HBCA1,,
HBCA1,GraphST,10,0.5078087342,0.5710746628,3798.0,20,HBCA1,,
HBCA1,GraphST,11,0.5173169097,0.5792397351,3798.0,20,HBCA1,,
HBCA1,GraphST,12,0.5607957477,0.601451701,3798.0,20,HBCA1,,
HBCA1,GraphST,13,0.5257387151,0.5849155515,3798.0,20,HBCA1,,
HBCA1,GraphST,14,0.5733911297,0.5976558708,3798.0,20,HBCA1,,
HBCA1,GraphST,15,0.5735575335,0.6150316176,3798.0,20,HBCA1,,
HBCA1,GraphST,16,0.5567497134,0.5905026216,3798.0,20,HBCA1,,
HBCA1,GraphST,17,0.5216266464,0.5790244974,3798.0,20,HBCA1,,
HBCA1,GraphST,18,0.5480121392,0.5919023584,3798.0,20,HBCA1,,
HBCA1,GraphST,19,0.4957621687,0.5709593956,3798.0,20,HBCA1,,
HBCA1,GraphST,20,0.514295036,0.5790135766,3798.0,20,HBCA1,,
HBCA1,STAGATE,1,0.6303581724,0.663574233,3798.0,20,HBCA1,,
HBCA1,STAGATE,2,0.6240111742,0.6697501511,3798.0,20,HBCA1,,
HBCA1,STAGATE,3,0.5547580721,0.6388553791,3798.0,20,HBCA1,,
HBCA1,STAGATE,4,0.6187021816,0.6611594825,3798.0,20,HBCA1,,
HBCA1,STAGATE,5,0.6351390319,0.6648246117,3798.0,20,HBCA1,,
HBCA1,STAGATE,6,0.6462814643,0.6735651953,3798.0,20,HBCA1,,
HBCA1,STAGATE,7,0.6109527423,0.6688202869,3798.0,20,HBCA1,,
HBCA1,STAGATE,8,0.5886723739,0.6428617759,3798.0,20,HBCA1,,
HBCA1,STAGATE,9,0.583043535,0.6548836569,3798.0,20,HBCA1,,
HBCA1,STAGATE,10,0.61870562,0.650604084,3798.0,20,HBCA1,,
HBCA1,STAGATE,11,0.6422804447,0.6736632725,3798.0,20,HBCA1,,
HBCA1,STAGATE,12,0.6279636729,0.666858602,3798.0,20,HBCA1,,
HBCA1,STAGATE,13,0.6284513248,0.6628609732,3798.0,20,HBCA1,,
HBCA1,STAGATE,14,0.6242570549,0.6591512564,3798.0,20,HBCA1,,
HBCA1,STAGATE,15,0.645234319,0.6721740811,3798.0,20,HBCA1,,
HBCA1,STAGATE,16,0.6311263631,0.6606122606,3798.0,20,HBCA1,,
HBCA1,STAGATE,17,0.633781936,0.6676560431,3798.0,20,HBCA1,,
HBCA1,STAGATE,18,0.5885072471,0.6564467838,3798.0,20,HBCA1,,
HBCA1,STAGATE,19,0.6166342583,0.6575468187,3798.0,20,HBCA1,,
HBCA1,STAGATE,20,0.5920508245,0.6581917916,3798.0,20,HBCA1,,
HBCA1,SpaGCN,1,0.5078475123,0.6158399376,3798.0,19,HBCA1,,
HBCA1,SpaGCN,2,0.5487247021,0.6505288904,3798.0,19,HBCA1,,
HBCA1,SpaGCN,3,0.495439272,0.6199238185,3798.0,20,HBCA1,,
HBCA1,SpaGCN,4,0.5381752829,0.6268989635,3798.0,20,HBCA1,,
HBCA1,SpaGCN,5,0.5036791549,0.6233599073,3798.0,19,HBCA1,,
HBCA1,SpaGCN,6,0.5605536969,0.6314211985,3798.0,19,HBCA1,,
HBCA1,SpaGCN,7,0.5423494977,0.6378353691,3798.0,19,HBCA1,,
HBCA1,SpaGCN,8,0.5199017472,0.6299288064,3798.0,19,HBCA1,,
HBCA1,SpaGCN,9,0.5346225371,0.6317184815,3798.0,19,HBCA1,,
HBCA1,SpaGCN,10,0.5126051694,0.6100353157,3798.0,20,HBCA1,,
HBCA1,SpaGCN,11,0.4952148264,0.6146227143,3798.0,19,HBCA1,,
HBCA1,SpaGCN,12,0.5491072344,0.6370494156,3798.0,20,HBCA1,,
HBCA1,SpaGCN,13,0.5341545755,0.6241830913,3798.0,20,HBCA1,,
HBCA1,SpaGCN,14,0.5385806209,0.6284545319,3798.0,20,HBCA1,,
HBCA1,SpaGCN,15,0.539660821,0.637763877,3798.0,20,HBCA1,,
HBCA1,SpaGCN,16,0.5378510532,0.6391198335,3798.0,20,HBCA1,,
HBCA1,SpaGCN,17,0.5108484099,0.6066947489,3798.0,18,HBCA1,,
HBCA1,SpaGCN,18,0.5499018237,0.6444089523,3798.0,19,HBCA1,,
HBCA1,SpaGCN,19,0.5292751866,0.6340313068,3798.0,20,HBCA1,,
HBCA1,SpaGCN,20,0.5290865129,0.623128116,3798.0,20,HBCA1,,
HBCA1,BANKSY,1,0.6400617411,0.6763643342,3798.0,20,HBCA1,,
HBCA1,BANKSY,2,0.6522080246,0.6892782444,3798.0,20,HBCA1,,
HBCA1,BANKSY,3,0.6422349447,0.6883592197,3798.0,20,HBCA1,,
HBCA1,BANKSY,4,0.6487234058,0.6913000207,3798.0,20,HBCA1,,
HBCA1,BANKSY,5,0.6361370017,0.6829409595,3798.0,20,HBCA1,,
HBCA1,BANKSY,6,0.585165156,0.663891992,3798.0,20,HBCA1,,
HBCA1,BANKSY,7,0.6134227112,0.6783896002,3798.0,20,HBCA1,,
HBCA1,BANKSY,8,0.6355464212,0.6788527615,3798.0,20,HBCA1,,
HBCA1,BANKSY,9,0.6176558592,0.6847530125,3798.0,20,HBCA1,,
HBCA1,BANKSY,10,0.5717066569,0.6681247117,3798.0,20,HBCA1,,
HBCA1,BANKSY,11,0.639787322,0.6806524465,3798.0,20,HBCA1,,
HBCA1,BANKSY,12,0.6043812509,0.6699725496,3798.0,20,HBCA1,,
HBCA1,BANKSY,13,0.5707870212,0.6753174924,3798.0,20,HBCA1,,
HBCA1,BANKSY,14,0.5997980314,0.6658412148,3798.0,20,HBCA1,,
HBCA1,BANKSY,15,0.6003708531,0.6613878929,3798.0,20,HBCA1,,
HBCA1,BANKSY,16,0.6340745772,0.6697198219,3798.0,20,HBCA1,,
HBCA1,BANKSY,17,0.6423117958,0.6853551285,3798.0,20,HBCA1,,
HBCA1,BANKSY,18,0.6392755672,0.68198009,3798.0,20,HBCA1,,
HBCA1,BANKSY,19,0.5706647925,0.6672994617,3798.0,20,HBCA1,,
HBCA1,BANKSY,20,0.643898887,0.6813658969,3798.0,20,HBCA1,,
HBCA1,SEDR,1,0.446071138837,0.663579042407,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,2,0.44552085667,0.6643649879099999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,3,0.392113072482,0.661880965076,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,4,0.4467381183429999,0.665870498213,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,5,0.4183538409359999,0.646957184943,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,6,0.453892388525,0.6631565939479999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,7,0.378940287413,0.64959440673,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,8,0.4416104761279999,0.648664993776,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,9,0.434824402532,0.6640065601779999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,10,0.377603463894,0.6521835591429999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,11,0.3929484947879999,0.6516568569749999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,12,0.3578209283509999,0.642765407881,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,13,0.393725429479,0.656600494501,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,14,0.3926970583689999,0.6609144766229998,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,15,0.3925712129339999,0.6523939399489999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,16,0.370921276367,0.6484407216159999,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,17,0.418646764283,0.657976771056,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,18,0.3692151221569999,0.6444000519039998,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,19,0.387899505274,0.657645268431,3798.0,20,HBCA1,3798.0,22240.0
HBCA1,SEDR,20,0.3851271864399999,0.650029792401,3798.0,20,HBCA1,3798.0,22240.0
Bregma −0.04,GraphST,1,0.2192129433,0.34725906,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,2,0.2055608226,0.3600687865,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,3,0.1493215115,0.3178332348,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,4,0.293955731,0.4175033904,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,5,0.2242042209,0.3976387675,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,6,0.2374563438,0.4116886642,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,7,0.2124846685,0.3315880844,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,8,0.2261168203,0.4273520244,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,9,0.2226369066,0.3862671917,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,10,0.2016433691,0.3683180554,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,11,0.2325126292,0.3865390199,,8,Bregma −0.04,5488.0,155.0
